,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
7140,onglyza,12,M13,AE_rate_lteq_placebo,S1,8655,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,Aes with incidence rate equal to or lower than placebo are not of interest.
7141,onglyza,12,M15,AE_rate_lteq_placebo,S1,9103,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,Aes with incidence rate equal to or lower than placebo are not of interest.
7142,onglyza,12,M16,AE_rate_lteq_placebo,S1,9476,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,Aes with incidence rate equal to or lower than placebo are not of interest.
7143,thalomid,14,M10,AE_rate_lteq_placebo,S1,20413,NonOSE_AE,Pain abdominal,10033374,Abdominal pain,10000081,Aes with incidence rate equal to or lower than placebo are not of interest.
7144,thalomid,6,M11,AE_rate_lteq_placebo,S1,20965,NonOSE_AE,Chills,10008531,Chills,10008531,Aes with incidence rate equal to or lower than placebo are not of interest.
7145,thalomid,8,M55,AE_rate_lteq_placebo,S1,22621,NonOSE_AE,Diarrhea,10012727,Diarrhoea,10012735,Aes with incidence rate equal to or lower than placebo are not of interest.
7146,thalomid,8,M12,AE_rate_lteq_placebo,S1,25843,NonOSE_AE,Rhinitis,10039083,Rhinitis,10039083,Aes with incidence rate equal to or lower than placebo are not of interest.
7147,thalomid,8,M60,AE_rate_lteq_placebo,S1,26671,NonOSE_AE,Pruritus,10037087,Pruritus,10037087,Aes with incidence rate equal to or lower than placebo are not of interest.
7148,thalomid,4,M13,AE_rate_lteq_placebo,S1,26809,NonOSE_AE,Rash,10037844,Rash,10037844,Aes with incidence rate equal to or lower than placebo are not of interest.
7149,thalomid,8,M61,AE_rate_lteq_placebo,S1,27085,NonOSE_AE,Sweating,10042661,Hyperhidrosis,10020642,Aes with incidence rate equal to or lower than placebo are not of interest.
7150,belviq,"25,1,1,1,23",M208,AE_rate_lteq_placebo,S2,"8594,8629,8632,8673,8732",NonOSE_AE,Heart rate abnormal,10019300,Heart rate abnormal,10019300,Aes with incidence rate equal to or lower than placebo are not of interest.
7151,lexapro,50,M79,AE_rate_lteq_placebo,S1,19972,NonOSE_AE,Electrocardiogram QTc interval prolonged,10053698,Electrocardiogram QT prolonged,10014387,Aes with incidence rate equal to or lower than placebo are not of interest.
7152,lexapro,11,M80,AE_rate_lteq_placebo,S1,20091,NonOSE_AE,Tachycardia,10043071,Tachycardia,10043071,Aes with incidence rate equal to or lower than placebo are not of interest.
7153,striverdi,28,M71,AE_rate_lteq_placebo,S3,6591,NonOSE_AE,Potassium serum decreased,10036455,Hypokalaemia,10021015,Aes with incidence rate equal to or lower than placebo are not of interest.
7154,striverdi,24,M80,AE_rate_lteq_placebo,S3,6623,NonOSE_AE,Blood glucose abnormal,10005554,Blood glucose fluctuation,10049803,Aes with incidence rate equal to or lower than placebo are not of interest.
7155,cyramza,20,M45,AE_rate_lteq_placebo,S1,12550,NonOSE_AE,Pulmonary hemorrhage,10037397,Pulmonary haemorrhage,10037394,Aes with incidence rate equal to or lower than placebo are not of interest.
7156,cyramza,20,M46,AE_rate_lteq_placebo,S1,12659,NonOSE_AE,Pulmonary hemorrhage,10037397,Pulmonary haemorrhage,10037394,Aes with incidence rate equal to or lower than placebo are not of interest.
7157,cyramza,20,M47,AE_rate_lteq_placebo,S1,12771,NonOSE_AE,Pulmonary hemorrhage,10037397,Pulmonary haemorrhage,10037394,Aes with incidence rate equal to or lower than placebo are not of interest.
7158,cyramza,20,M48,AE_rate_lteq_placebo,S1,12831,NonOSE_AE,Pulmonary hemorrhage,10037397,Pulmonary haemorrhage,10037394,Aes with incidence rate equal to or lower than placebo are not of interest.
7159,cyramza,20,M49,AE_rate_lteq_placebo,S1,12941,NonOSE_AE,Pulmonary hemorrhage,10037397,Pulmonary haemorrhage,10037394,Aes with incidence rate equal to or lower than placebo are not of interest.
7160,raxibacumab,4,M1,AE_rate_lteq_placebo,S1,3633,NonOSE_AE,Rash,10037844,Rash,10037844,Aes with incidence rate equal to or lower than placebo are not of interest.
7161,arcalyst,6,M15,AE_rate_lteq_placebo,S1,2803,NonOSE_AE,Nausea,10028813,Nausea,10028813,Aes with incidence rate equal to or lower than placebo are not of interest.
7162,arcalyst,8,M16,AE_rate_lteq_placebo,S1,2911,NonOSE_AE,Diarrhea,10012727,Diarrhoea,10012735,Aes with incidence rate equal to or lower than placebo are not of interest.
7163,arcalyst,20,M14,AE_rate_lteq_placebo,S1,3127,NonOSE_AE,Upper abdominal pain,10046272,Abdominal pain upper,10000087,Aes with incidence rate equal to or lower than placebo are not of interest.
7164,arcalyst,18,M12,AE_rate_lteq_placebo,S1,3451,NonOSE_AE,Stomach discomfort,10042101,Abdominal discomfort,10000059,Aes with incidence rate equal to or lower than placebo are not of interest.
7165,arcalyst,23,M13,AE_rate_lteq_placebo,S1,3559,NonOSE_AE,Infection urinary tract,10021872,Urinary tract infection,10046571,Aes with incidence rate equal to or lower than placebo are not of interest.
7166,arcalyst,10,M19,AE_rate_lteq_placebo,S1,4355,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7167,singulair,10,M18,AE_rate_lteq_placebo,S1,7445,NonOSE_AE,Somnolence,10041349,Somnolence,10041349,Aes with incidence rate equal to or lower than placebo are not of interest.
7168,singulair,10,M19,AE_rate_lteq_placebo,S1,8725,NonOSE_AE,Somnolence,10041349,Somnolence,10041349,Aes with incidence rate equal to or lower than placebo are not of interest.
7169,egrifta,21,M19,AE_rate_lteq_placebo,S1,6265,NonOSE_AE,Fasting blood glucose,10051566,Blood glucose,10005553,Aes with incidence rate equal to or lower than placebo are not of interest.
7170,egrifta,15,M20,AE_rate_lteq_placebo,S1,6288,NonOSE_AE,Insulin,10022468,Blood insulin,10005605,Aes with incidence rate equal to or lower than placebo are not of interest.
7171,egrifta,5,M21,AE_rate_lteq_placebo,S1,6309,NonOSE_AE,HbA1C,10019179,Glycosylated haemoglobin,10018480,Aes with incidence rate equal to or lower than placebo are not of interest.
7172,xtandi,17,M7,AE_rate_lteq_placebo,S1,15408,NonOSE_AE,ALT increased,10001845,Alanine aminotransferase increased,10001551,Aes with incidence rate equal to or lower than placebo are not of interest.
7173,afinitor,19,M51,AE_rate_lteq_placebo,S1,23524,NonOSE_AE,Potassium increased,10036450,Blood potassium increased,10005725,Aes with incidence rate equal to or lower than placebo are not of interest.
7174,afinitor,11,M114,AE_rate_lteq_placebo,S1,46782,NonOSE_AE,Neutropenia,10029354,Neutropenia,10029354,Aes with incidence rate equal to or lower than placebo are not of interest.
7175,latuda,8,M83,AE_rate_lteq_placebo,S1,1036,NonOSE_AE,Seizures,10039910,Seizure,10039906,Aes with incidence rate equal to or lower than placebo are not of interest.
7176,latuda,20,M538,AE_rate_lteq_placebo,S3,34231,NonOSE_AE,Prolactin levels increased,10036828,Hyperprolactinaemia,10020737,Aes with incidence rate equal to or lower than placebo are not of interest.
7177,latuda,20,M539,AE_rate_lteq_placebo,S3,34404,NonOSE_AE,Prolactin levels increased,10036828,Hyperprolactinaemia,10020737,Aes with incidence rate equal to or lower than placebo are not of interest.
7178,latuda,20,M540,AE_rate_lteq_placebo,S3,34554,NonOSE_AE,Prolactin levels increased,10036828,Hyperprolactinaemia,10020737,Aes with incidence rate equal to or lower than placebo are not of interest.
7179,latuda,8,M558,AE_rate_lteq_placebo,S3,38825,NonOSE_AE,Seizures,10039910,Seizure,10039906,Aes with incidence rate equal to or lower than placebo are not of interest.
7180,latuda,11,M559,AE_rate_lteq_placebo,S3,38834,NonOSE_AE,Convulsions,10010914,Seizure,10039906,Aes with incidence rate equal to or lower than placebo are not of interest.
7181,latuda,17,M567,AE_rate_lteq_placebo,S3,41679,NonOSE_AE,Suicidal ideation,10042458,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7182,latuda,17,M463,AE_rate_lteq_placebo,S3,42034,NonOSE_AE,Suicidal ideation,10042458,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7183,latuda,5,M574,AE_rate_lteq_placebo,S3,43002,NonOSE_AE,Manic,10026752,Mania,10026749,Aes with incidence rate equal to or lower than placebo are not of interest.
7184,latuda,18,M575,AE_rate_lteq_placebo,S3,43011,NonOSE_AE,Hypomanic psychosis,10021031,Hypomania,10021030,Aes with incidence rate equal to or lower than placebo are not of interest.
7185,pennsaid,17,M24,AE_rate_lteq_placebo,S1,7962,NonOSE_AE,Non-accidental injury,10029527,Injury,10022116,Aes with incidence rate equal to or lower than placebo are not of interest.
7186,seroquel,14,M100,AE_rate_lteq_placebo,S1,18252,NonOSE_AE,Dystonic reaction,10013986,Dystonia,10013983,Aes with incidence rate equal to or lower than placebo are not of interest.
7187,seroquel,15,M101,AE_rate_lteq_placebo,S1,18276,NonOSE_AE,Nuchal rigidity,10058483,Nuchal rigidity,10058483,Aes with incidence rate equal to or lower than placebo are not of interest.
7188,seroquel,10,M102,AE_rate_lteq_placebo,S1,18293,NonOSE_AE,Hypertonia,10020852,Hypertonia,10020852,Aes with incidence rate equal to or lower than placebo are not of interest.
7189,seroquel,8,M103,AE_rate_lteq_placebo,S1,18305,NonOSE_AE,Dystonia,10013983,Dystonia,10013983,Aes with incidence rate equal to or lower than placebo are not of interest.
7190,seroquel,15,M104,AE_rate_lteq_placebo,S1,18315,NonOSE_AE,Muscle rigidity,10028330,Muscle rigidity,10028330,Aes with incidence rate equal to or lower than placebo are not of interest.
7191,seroquel,13,M105,AE_rate_lteq_placebo,S1,18332,NonOSE_AE,Oculogyration,10061552,Oculogyric crisis,10030071,Aes with incidence rate equal to or lower than placebo are not of interest.
7192,seroquel,12,M106,AE_rate_lteq_placebo,S1,18347,NonOSE_AE,Parkinsonism,10034010,Parkinsonism,10034010,Aes with incidence rate equal to or lower than placebo are not of interest.
7193,seroquel,17,M137,AE_rate_lteq_placebo,S1,18369,NonOSE_AE,Rigidity cogwheel,10039170,Cogwheel rigidity,10009848,Aes with incidence rate equal to or lower than placebo are not of interest.
7194,seroquel,6,M138,AE_rate_lteq_placebo,S1,18388,NonOSE_AE,Tremor,10044565,Tremor,10044565,Aes with incidence rate equal to or lower than placebo are not of interest.
7195,seroquel,8,M139,AE_rate_lteq_placebo,S1,18396,NonOSE_AE,Drooling,10013642,Drooling,10013642,Aes with incidence rate equal to or lower than placebo are not of interest.
7196,seroquel,11,M140,AE_rate_lteq_placebo,S1,18406,NonOSE_AE,Hypokinesia,10021021,Hypokinesia,10021021,Aes with incidence rate equal to or lower than placebo are not of interest.
7197,seroquel,9,M141,AE_rate_lteq_placebo,S1,18419,NonOSE_AE,Akathisia,10001540,Akathisia,10001540,Aes with incidence rate equal to or lower than placebo are not of interest.
7198,seroquel,9,M142,AE_rate_lteq_placebo,S1,18438,NonOSE_AE,Akathisia,10001540,Akathisia,10001540,Aes with incidence rate equal to or lower than placebo are not of interest.
7199,seroquel,21,M143,AE_rate_lteq_placebo,S1,18449,NonOSE_AE,Psychomotor agitation,10056436,Psychomotor hyperactivity,10037211,Aes with incidence rate equal to or lower than placebo are not of interest.
7200,seroquel,16,M144,AE_rate_lteq_placebo,S1,18472,NonOSE_AE,Dyskinetic syndrome,10013930,Dyskinesia,10013916,Aes with incidence rate equal to or lower than placebo are not of interest.
7201,seroquel,18,M145,AE_rate_lteq_placebo,S1,18498,NonOSE_AE,Dyskinesia tardive,10013928,Tardive dyskinesia,10043118,Aes with incidence rate equal to or lower than placebo are not of interest.
7202,seroquel,10,M146,AE_rate_lteq_placebo,S1,18518,NonOSE_AE,Dyskinesia,10013916,Dyskinesia,10013916,Aes with incidence rate equal to or lower than placebo are not of interest.
7203,seroquel,15,M147,AE_rate_lteq_placebo,S1,18530,NonOSE_AE,Choreoathetosis,10008754,Choreoathetosis,10008754,Aes with incidence rate equal to or lower than placebo are not of interest.
7204,seroquel,20,M148,AE_rate_lteq_placebo,S1,18557,NonOSE_AE,Syndrome extrapyramidal,10042804,Extrapyramidal disorder,10015832,Aes with incidence rate equal to or lower than placebo are not of interest.
7205,seroquel,12,M149,AE_rate_lteq_placebo,S1,18587,NonOSE_AE,Restlessness,10038743,Restlessness,10038743,Aes with incidence rate equal to or lower than placebo are not of interest.
7206,seroquel,23,M150,AE_rate_lteq_placebo,S1,18601,NonOSE_AE,Extrapyramidal disorder,10015832,Extrapyramidal disorder,10015832,Aes with incidence rate equal to or lower than placebo are not of interest.
7207,seroquel,17,M151,AE_rate_lteq_placebo,S1,18626,NonOSE_AE,Movement disorder,10028035,Movement disorder,10028035,Aes with incidence rate equal to or lower than placebo are not of interest.
7208,seroquel,14,M95,AE_rate_lteq_placebo,S1,19137,NonOSE_AE,Dystonic reaction,10013986,Dystonia,10013983,Aes with incidence rate equal to or lower than placebo are not of interest.
7209,seroquel,12,M96,AE_rate_lteq_placebo,S1,19264,NonOSE_AE,Parkinsonism,10034010,Parkinsonism,10034010,Aes with incidence rate equal to or lower than placebo are not of interest.
7210,seroquel,9,M97,AE_rate_lteq_placebo,S1,19391,NonOSE_AE,Akathisia,10001540,Akathisia,10001540,Aes with incidence rate equal to or lower than placebo are not of interest.
7211,seroquel,16,M98,AE_rate_lteq_placebo,S1,19518,NonOSE_AE,Dyskinetic syndrome,10013930,Dyskinesia,10013916,Aes with incidence rate equal to or lower than placebo are not of interest.
7212,seroquel,20,M99,AE_rate_lteq_placebo,S1,19651,NonOSE_AE,Syndrome extrapyramidal,10042804,Extrapyramidal disorder,10015832,Aes with incidence rate equal to or lower than placebo are not of interest.
7213,seroquel,3,M109,AE_rate_lteq_placebo,S1,20349,NonOSE_AE,Syndrome extrapyramidal,10042804,Extrapyramidal disorder,10015832,Aes with incidence rate equal to or lower than placebo are not of interest.
7214,seroquel,23,M127,AE_rate_lteq_placebo,S1,38656,NonOSE_AE,Transaminase NOS increased,10044346,Transaminases increased,10054889,Aes with incidence rate equal to or lower than placebo are not of interest.
7215,seroquel,23,M128,AE_rate_lteq_placebo,S1,39097,NonOSE_AE,Transaminase NOS increased,10044346,Transaminases increased,10054889,Aes with incidence rate equal to or lower than placebo are not of interest.
7216,seroquel,25,M129,AE_rate_lteq_placebo,S1,40434,NonOSE_AE,Change in ECG,10008396,Electrocardiogram change,10061116,Aes with incidence rate equal to or lower than placebo are not of interest.
7217,seroquel,"10,2",M130,AE_rate_lteq_placebo,S1,"40434,40471",NonOSE_AE,Electrocardiogram QT interval abnormal,10063748,Electrocardiogram QT interval abnormal,10063748,Aes with incidence rate equal to or lower than placebo are not of interest.
7218,seroquel,"10,3",M131,AE_rate_lteq_placebo,S1,"40434,40475",NonOSE_AE,Electrocardiogram QT interval abnormal,10063748,Electrocardiogram QT interval abnormal,10063748,Aes with incidence rate equal to or lower than placebo are not of interest.
7219,seroquel,"10,12",M132,AE_rate_lteq_placebo,S1,"40434,40484",NonOSE_AE,Electrocardiogram PR interval,10050656,Electrocardiogram PR interval,10050656,Aes with incidence rate equal to or lower than placebo are not of interest.
7220,seroquel,"16,18",M857,AE_rate_lteq_placebo,S3,"14938,15142",NonOSE_AE,Glucose high,10018420,Impaired fasting glucose,10056997,Aes with incidence rate equal to or lower than placebo are not of interest.
7221,seroquel,32,M858,AE_rate_lteq_placebo,S3,16753,NonOSE_AE,Blood glucose fluctuation,10049803,Blood glucose abnormal,10005554,Aes with incidence rate equal to or lower than placebo are not of interest.
7222,seroquel,"46,15",M938,AE_rate_lteq_placebo,S3,"22384,22577",NonOSE_AE,Low density lipoprotein increased,10024910,Low density lipoprotein increased,10024910,Aes with incidence rate equal to or lower than placebo are not of interest.
7223,simponi,14,M66,AE_rate_lteq_placebo,S1,4473,NonOSE_AE,ALT high,10075801,Alanine aminotransferase increased,10001551,Aes with incidence rate equal to or lower than placebo are not of interest.
7224,simponi,12,M338,AE_rate_lteq_placebo,S3,13305,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7225,simponi,12,M340,AE_rate_lteq_placebo,S3,13531,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7226,simponi,25,M342,AE_rate_lteq_placebo,S3,13834,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7227,lipitor,18,M20,AE_rate_lteq_placebo,S1,8228,NonOSE_AE,Hemorrhagic stroke,10048863,Haemorrhagic stroke,10019016,Aes with incidence rate equal to or lower than placebo are not of interest.
7228,lipitor,20,M24,AE_rate_lteq_placebo,S1,8874,NonOSE_AE,Cardiac death,10049993,Cardiac death,10049993,Aes with incidence rate equal to or lower than placebo are not of interest.
7229,lipitor,18,M170,AE_rate_lteq_placebo,S2,10126,NonOSE_AE,Hemorrhagic stroke,10048863,Haemorrhagic stroke,10019016,Aes with incidence rate equal to or lower than placebo are not of interest.
