regimen,alternate_name,regimen_type,cancers
IGEV & G-CSF,IGEV and G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV / G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV+G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IP-BCD,IP/BCD,Adjuvant therapy,Osteosarcoma
IP-BCD,IPBCD,Adjuvant therapy,Osteosarcoma
IP-BCD,IP-BCD,Adjuvant therapy,Osteosarcoma
IRIS,IRIS,"Advanced or metastatic disease, second-line therapy",Colon_cancer
IRIS & Bevacizumab,IRIS  and  Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS / Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS + Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS/Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS and Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS+Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IROX,IROX,"Advanced or metastatic disease, first-line",Colon_cancer
IRd,IRd,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
IT Cytarabine & WBRT,Cytarabine + WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine & WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine + WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine / WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine and WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine  and  WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine and WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine  and  WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine/WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine / WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine & WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine/WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine+WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine+WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine liposomal monotherapy,IT Cytarabine liposomal monotherapy,"Intrathecal, treatment",CNS_lymphoma
IT Cytarabine monotherapy,IT Cytarabine monotherapy,"Intrathecal, treatment",CNS_lymphoma
"IT Cytarabine, Methotrexate, WBRT","Cytarabine, Methotrexate, WBRT",CNS treatment,CNS_leukemia
"IT Cytarabine, Methotrexate, WBRT","IT Cytarabine, Methotrexate, WBRT",CNS treatment,CNS_leukemia
IT Methotrexate & WBRT,IT Methotrexate & WBRT,CNS prophylaxis,CNS_leukemia
IT Methotrexate monotherapy,IT Methotrexate monotherapy,CNS treatment,CNS_leukemia
Ibritumomab tiuxetan monotherapy,Ibritumomab tiuxetan monotherapy,"Early disease, definitive therapy","Follicular_lymphoma,Mantle_cell_lymphoma,Marginal_zone_lymphoma"
Ibrutinib & Obinutuzumab,Ibrutinib & Obinutuzumab,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Ibrutinib & Ofatumumab,Ibrutinib & Ofatumumab,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Ibrutinib & Rituximab,Ibrutinib & Rituximab,"Relapsed or refractory, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Mantle_cell_lymphoma,Waldenstrom_macroglobulinemia"
Ibrutinib & Venetoclax,Ibrutinib & Venetoclax,"Relapsed or refractory, non-randomized or retrospective data",Mantle_cell_lymphoma
Ibrutinib monotherapy,Ibrutinib monotherapy,"First-line therapy, randomized data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Mantle_cell_lymphoma,Diffuse_large_B-cell_lymphoma,Marginal_zone_lymphoma,Graft_versus_host_disease_(GVHD),Waldenstrom_macroglobulinemia"
Icotinib monotherapy,Icotinib monotherapy,"Non-small cell lung cancer, EGFR-mutated, all lines of therapy","CNS_carcinoma,Non-small_cell_lung_cancer,Non-small_cell_lung_cancer_EGFR-mutated"
"Idarubicin, then Mitoxantrone, then Idarubicin","Idarubicin, then Mitoxantrone, then Idarubicin",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
"Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA","Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
Idelalisib & Ofatumumab,Idelalisib & Ofatumumab,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Idelalisib & Rituximab,Idelalisib & Rituximab,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Idelalisib monotherapy,Idelalisib monotherapy,"Relapsed or refractory, non-randomized or retrospective data","Follicular_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Marginal_zone_lymphoma,Waldenstrom_macroglobulinemia"
Ifosfamide & Methotrexate,Ifosfamide & Methotrexate,"Relapsed or refractory, salvage therapy",CNS_lymphoma
Ifosfamide & Paclitaxel,Ifosfamide & Paclitaxel,"Chemotherapy for advanced, recurrent, or metastatic disease","Small_cell_lung_cancer,Testicular_cancer,Endometrial_cancer"
Ifosfamide & Vinorelbine,Ifosfamide & Vinorelbine,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
Ifosfamide monotherapy,Ifosfamide monotherapy,"Persistent, recurrent, or metastatic disease, first-line therapy","Soft_tissue_sarcoma,Small_cell_lung_cancer,Endometrial_cancer,Thymoma,Diffuse_large_B-cell_lymphoma,Cervical_cancer"
Imatinib & LoDAC,Imatinib + LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib+LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib and LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib & LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib / LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib  and  LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib/LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & Prednisone,Imatinib & Prednisone,Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Imatinib monotherapy,Imatinib monotherapy,Relapsed or refractory,"Soft_tissue_sarcoma,Systemic_mastocytosis,Gastrointestinal_stromal_tumor,Chronic_myelogenous_leukemia,B-cell_acute_lymphoblastic_leukemia_Ph-positive,Melanoma,Hypereosinophilic_syndrome"
"Imatinib monotherapy, high dose","Imatinib monotherapy, high dose","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib monotherapy, intermittent therapy","Imatinib monotherapy, intermittent therapy","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib monotherapy, planned discontinuation","Imatinib monotherapy, planned discontinuation","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib, Vincristine, Dexamethasone","Imatinib, Vincristine, Dexamethasone",Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Inotuzumab ozogamicin monotherapy,Inotuzumab ozogamicin monotherapy,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Interferon alfa monotherapy,Interferon alfa monotherapy,"Chronic phase, first-line therapy","Mantle_cell_lymphoma,Chronic_myelogenous_leukemia,Vascular_sarcoma,Hairy_cell_leukemia"
Interferon alfa-2a & Interleukin-2,Interferon alfa-2a & Interleukin-2,"Metastatic disease, first-line",Renal_cell_carcinoma
Interferon alfa-2a monotherapy,Interferon alfa-2a monotherapy,Adjuvant therapy,"Renal_cell_carcinoma,Melanoma"
Interferon alfa-2b & DLI,Interferon alfa-2b & DLI,"Chronic phase, relapsed or refractory",Chronic_myelogenous_leukemia
Interferon alfa-2b & DLI,DLI,"Chronic phase, relapsed or refractory",Chronic_myelogenous_leukemia
Interferon alfa-2b & Zidovudine,Interferon alfa-2b & Zidovudine,Untreated,Adult_T-cell_leukemia-lymphoma
Interferon alfa-2b monotherapy,HDI,Adjuvant therapy,"Neuroendocrine_tumors,Renal_cell_carcinoma,Systemic_mastocytosis,Melanoma"
Interferon alfa-2b monotherapy,Interferon alfa-2b monotherapy,Adjuvant therapy,"Neuroendocrine_tumors,Renal_cell_carcinoma,Systemic_mastocytosis,Melanoma"
Intraperitoneal 5-FU,Intraperitoneal 5-FU,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",Colon_cancer
Intraperitoneal hyperthermic mitomycin,Intraperitoneal hyperthermic mitomycin,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",Colon_cancer
Intravenous immunoglobuin monotherapy,Intravenous immunoglobuin monotherapy,Initial therapy,Immune_thrombocytopenia_(ITP)
Intravenous immunoglobuin monotherapy,IVIG,Initial therapy,Immune_thrombocytopenia_(ITP)
Ipilimumab & Nivolumab,Ipilimumab & Nivolumab,Maintenance immunotherapy for metastatic or unresectable disease,"Small_cell_lung_cancer,Non-small_cell_lung_cancer,Melanoma"
Ipilimumab monotherapy,Ipilimumab monotherapy,Metastatic or unresectable disease,"Small_cell_lung_cancer,Non-small_cell_lung_cancer,Melanoma"
Irinotecan & Bevacizumab,Irinotecan & Bevacizumab,"Recurrent disease, salvage therapy","Glioblastoma,Anaplastic_glioma"
Irinotecan & Cetuximab,Irinotecan & Cetuximab,"Advanced or metastatic disease, second-line",Colon_cancer_KRAS_wild-type
Irinotecan & Mitomycin,Irinotecan & Mitomycin,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
Irinotecan & Temozolomide,Irinotecan & Temozolomide,Relapsed or refractory or metastatic,Ewings_sarcoma
Irinotecan liposomal monotherapy,Irinotecan liposomal monotherapy,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Gastric_cancer,Esophageal_cancer"
Irinotecan monotherapy,Irinotecan monotherapy,"Recurrent disease, salvage therapy","Glioblastoma,Colon_cancer,Small_cell_lung_cancer,Anaplastic_glioma,Gastric_cancer,Cervical_cancer,Esophageal_cancer"
Isotretinoin monotherapy,Isotretinoin monotherapy,"High-risk, consolidation",Neuroblastoma
Ivosidenib monotherapy,Ivosidenib monotherapy,"IDH1 relapsed or refractory, salvage therapy",Acute_myeloid_leukemia_IDH-mutated
Ixazomib & Dexamethasone,Ixazomib & Dexamethasone,Relapsed or refractory,"Light-chain_(AL)_amyloidosis,Multiple_myeloma_relapsedrefractory"
Ixazomib monotherapy,Ixazomib monotherapy,Relapsed or refractory,"Light-chain_(AL)_amyloidosis,Multiple_myeloma_relapsedrefractory"
KTd,KTd,Consolidation after first-line therapy,Multiple_myeloma_consolidation_and_maintenance
"L-Asparaginase, Vincristine, Prednisolone","L-Asparaginase, Vincristine, Prednisolone",Relapsed or refractory,Extranodal_NKT-cell_lymphoma_nasal_type
"L-Asparaginase, Vincristine, Prednisolone",LVP,Relapsed or refractory,Extranodal_NKT-cell_lymphoma_nasal_type
L-glutamine monotherapy,L-glutamine monotherapy,All lines of therapy,Sickle_cell_anemia
LEED,LEED,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
LSG15,LSG15,Untreated,Adult_T-cell_leukemia-lymphoma
"LVP ""Sandwich""","LVP ""Sandwich""",Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
"LVP ""Sandwich""",LVP,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
Lapatinib & Trastuzumab,Lapatinib & Trastuzumab,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
Lenalidomide & Ofatumumab,Lenalidomide & Ofatumumab,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Lenalidomide & Rituximab,Lenalidomide & Rituximab,"First-line therapy, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Mantle_cell_lymphoma,Diffuse_large_B-cell_lymphoma,Marginal_zone_lymphoma,Transformed_lymphoma"
Lenalidomide monotherapy,Lenalidomide monotherapy,Relapsed or refractory,"Cutaneous_T-cell_lymphoma,Peripheral_T-cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Plasma_cell_leukemia,Polycythemia_vera,Follicular_lymphoma,Mantle_cell_lymphoma,Myelodysplastic_syndrome,Multiple_myeloma_relapsedrefractory,Diffuse_large_B-cell_lymphoma,Adult_T-cell_leukemia-lymphoma,Marginal_zone_lymphoma,Myelofibrosis,Waldenstrom_macroglobulinemia,Transformed_lymphoma,Hodgkin_lymphoma,Light-chain_(AL)_amyloidosis"
"Lenalidomide, Dexamethasone, Rituximab","Lenalidomide, Dexamethasone, Rituximab","Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Lenvatinib monotherapy,Lenvatinib monotherapy,First-line therapy for advanced or metastatic disease,"Thyroid_cancer,Hepatocellular_carcinoma,Renal_cell_carcinoma"
Lepirudin monotherapy,Lepirudin monotherapy,All lines of therapy,"Venous_thromboembolism_(VTE),Heparin-induced_thrombocytopenia_(HIT)"
LoDAC,LoDAC,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
LoDAC,LDAC,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
LoDAC & Venetoclax,LoDAC / Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC and Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC  and  Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC + Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC/Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC & Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC+Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Lomustine monotherapy,Lomustine monotherapy,"Recurrent disease, non-curative therapy, randomized data",Glioblastoma
"Lomustine, Methotrexate, Procarbazine",MCP,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
"Lomustine, Methotrexate, Procarbazine","Lomustine, Methotrexate, Procarbazine","Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
"Lomustine, Methotrexate, Procarbazine, Methylprednisolone","Lomustine, Methotrexate, Procarbazine, Methylprednisolone","Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
"Lomustine, Vincristine, Prednisone","Lomustine, Vincristine, Prednisone",Adjuvant therapy,Anaplastic_glioma
Lorlatinib monotherapy,Lorlatinib monotherapy,"Advanced or metastatic disease, ALK inhibitor-exposed","Non-small_cell_lung_cancer_ALK-positive,Non-small_cell_lung_cancer_ROS1-positive"
Low-dose Interleukin-2,Low-dose Interleukin-2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Low-dose Interleukin-2,LD IL2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Low-dose Interleukin-2,LD IL-2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Low-dose Interleukin-2,LDIL2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Low-dose Interleukin-2,LD IL/2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Lutetium Lu 177 dotatate & Octreotide LAR,Lutetium Lu 177 dotatate & Octreotide LAR,All lines of therapy,Neuroendocrine_tumors
M-BCD,M/BCD,Neoadjuvant therapy,Osteosarcoma
M-BCD,M-BCD,Neoadjuvant therapy,Osteosarcoma
M-BCD,MBCD,Neoadjuvant therapy,Osteosarcoma
M-DEX,MDEX,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
M-DEX,M-DEX,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
M-DEX,M/DEX,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
M-EI,M-EI,Neoadjuvant therapy,Osteosarcoma
M-EI,M/EI,Neoadjuvant therapy,Osteosarcoma
M-EI,MEI,Neoadjuvant therapy,Osteosarcoma
M-TIP,M/TIP,Upfront therapy for disseminated disease,Testicular_cancer
M-TIP,MTIP,Upfront therapy for disseminated disease,Testicular_cancer
M-TIP,M-TIP,Upfront therapy for disseminated disease,Testicular_cancer
MA,MA,Neoadjuvant therapy,Osteosarcoma
MA-BCD,MA/BCD,Neoadjuvant therapy,Osteosarcoma
MA-BCD,MABCD,Neoadjuvant therapy,Osteosarcoma
MA-BCD,MA-BCD,Neoadjuvant therapy,Osteosarcoma
MA-BCD/AP,MABCDAP,Adjuvant therapy,Osteosarcoma
MA-BCD/AP,MA/BCD/AP,Adjuvant therapy,Osteosarcoma
MA-BCD/AP,MA-BCD/AP,Adjuvant therapy,Osteosarcoma
MA-BCD/AP,MABCD/AP,Adjuvant therapy,Osteosarcoma
MAID,MAID,"Locally advanced or metastatic disease, combination regimens",Soft_tissue_sarcoma
MAP,MAP,Neoadjuvant therapy,Osteosarcoma
MAPI,MAPI,Neoadjuvant therapy,Osteosarcoma
MAPIE,MAPIE,Adjuvant therapy,Osteosarcoma
MATRix,MATRix,"Upfront therapy, randomized data",CNS_lymphoma
MCF,MCF,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
MCP,MCP,"First-line therapy, randomized data","Mantle_cell_lymphoma,Marginal_zone_lymphoma"
MCV,MCV,Neoadjuvant chemotherapy,Bladder_cancer
MCV,CMV,Neoadjuvant chemotherapy,Bladder_cancer
MEC,MICE,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
MEC,MEC,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
MESA,MESA,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
MINE,MINE,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
MOPP,MOPP,"Untreated, advanced stage",Hodgkin_lymphoma
MOPP-ABV,MOPPABV,"Untreated, early-stage favorable (ESF)",Hodgkin_lymphoma
MOPP-ABV,MOPP/ABV,"Untreated, early-stage favorable (ESF)",Hodgkin_lymphoma
MOPP-ABV,MOPP-ABV,"Untreated, early-stage favorable (ESF)",Hodgkin_lymphoma
MP,MP,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
MPR,MPL,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
MPR,MPR,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
MPT,MPT,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
MPV,MPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
MRD,MRD,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
MRD,LMDex,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
