_id,batch,concept_code,concept_code_system,end,experiencer,inserted_date,job_id,negation,nlpql_feature,owner,phenotype_final,pipeline_id,pipeline_type,report_date,report_id,report_type,section,sentence,solr_id,source,start,subject,temporality,term
5c74306d8625dd04f7867f87,550,,,65,Patient,14:05.4,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_423369,Clinical Trial Inclusion Criteria,UNKNOWN,"that is not resectable - Have failed or have not tolerated FOLFOX, FOLFIRI and, if KRAS wild type, then a EGFR inhibitor-based regimen - Eastern Cooperative Oncology Group (ECOG) performance status being 0-2 - Women of child-bearing potential (i.e., women who are pre-menopausal or not surgically sterile) must use accepted contraceptive methods (abstinence, intrauterine device [IUD], oral contraceptive or double barrier device) during the study, and must have a negative serum or urine pregnancy test within 1 week prior to treatment initiation - Fertile men must practice effective contraceptive methods during the study, unless documentation of infertility exists - At least 2 weeks must have elapsed from any prior surgery - Granulocyte count >= 1500/mm^3 - White blood cell (WBC) >= 3500 cells/mm^3 or >= 3.5 bil/L - Platelet count >",ct_inc_423369,AACT,59,NCT02232152,Hypothetical,FOLFOX
5c74306d8625dd04f7867f89,550,,,317,Patient,14:05.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_460966,Clinical Trial Inclusion Criteria,UNKNOWN,"At least one liver lesion able to be visualized by ultrasound and determined to be safely assessable for percutaneous cryoablation Previous treatment failure of at 2 previous lines of active systemic chemotherapy for metastatic disease: - Previous chemotherapy must have included one line with oxaliplatin (e.g.FOLFOX) and a previous second line with irinotecan (e.g.FOLFIRI) with or without bevacizumab - If KRAS wild type, at least one anti-EGFR therapy in first or second line - Treatment failure can be due to disease progression or toxicity - Disease progression on 2nd line therapy must be documented radiologically and have occurred during or within 30 days following the last administration of 2nd line chemotherapy 7.",ct_inc_460966,AACT,311,NCT01741038,Hypothetical,FOLFOX
5c74306d8625dd04d6867f90,890,,,27,Patient,14:05.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_430746,Clinical Trial Exclusion Criteria,UNKNOWN,Contraindications to FOLFOX,ct_exc_430746,AACT,21,NCT02135887,Recent,FOLFOX
5c74306d8625dd04f7867f8b,550,,,80,Patient,14:05.6,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_538670,Clinical Trial Inclusion Criteria,LABORATORY_AND_RADIOLOGY_DATA,Preferred patients are those who have progressed on first line FOLFIRI or FOLFOX with or without bevacizumab.,ct_inc_538670,AACT,74,NCT00719199,Recent,FOLFOX
5c74306d8625dd04fb867f84,1030,,,265,Patient,14:05.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_435005,Clinical Trial Exclusion Criteria,UNKNOWN,that in the investigators opinion would put the patient at risk if re-exposed Preexisting neuropathy Patients with serious medical risk factors involving any of the major organ systems such that the investigator considers it unsafe for the patient to receive FOLFOX-A Patients with unstable biliary stents or with plastic stents.,ct_exc_435005,AACT,259,NCT02080221,Hypothetical,FOLFOX
5c74306e8625dd04fb867f85,1030,,,257,Patient,14:06.1,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_334382,Clinical Trial Inclusion Criteria,AGE,"18-70 years old, sex is not restricted; Pathologically diagnosed as gastric adenocarcinoma or gastroesophageal junction adenocarcinoma; did not receive neoadjuvant chemotherapy or radiotherapy before surgery;received the 2-3 cycles of chemotherapy of FOLFOX regimens or 1-2 cycles of XeLOX or SOX regimens after operation;",ct_inc_334382,AACT,251,NCT03392103,Recent,FOLFOX
5c74306e8625dd04fb867f87,1030,,,64,Patient,14:06.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_322344,Clinical Trial Exclusion Criteria,UNKNOWN,Exclusion Criteria: Patients with contraindication to use FOLFOX chemotherapy and pelvic radiation.,ct_exc_322344,AACT,58,NCT03548961,Recent,FOLFOX
5c74306e8625dd04fb867f88,1030,,,290,Patient,14:06.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_561345,Clinical Trial Inclusion Criteria,UNKNOWN,Patients must be receiving moderately emetogenic chemotherapy for the first time with one of the following neoplasms/regimens: - Non-small cell lung cancer receiving paclitaxel and carboplatin - Breast cancer receiving cyclophosphamide and doxorubicin - Colorectal cancer receiving a FOLFOX regimen .,ct_inc_561345,AACT,284,NCT00418678,Recent,FOLFOX
5c74306e8625dd04fb867f89,1030,,,286,Patient,14:06.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_473128,Clinical Trial Exclusion Criteria,UNKNOWN,"Because there is an unknown but potential risk for adverse events in nursing infants secondary to treatment of the mother with TheraSpheres, breastfeeding should be discontinued if the mother is treated with TheraSpheres.- Initiation of second-line chemotherapy not consisting of FOLFOX - Patients with immune deficiency are at increased risk of lethal infections when treated with marrow-suppressive therapy.",ct_exc_473128,AACT,280,NCT01581307,Recent,FOLFOX
5c74306e8625dd04fb867f8a,1030,,,249,Patient,14:06.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_460711,Clinical Trial Inclusion Criteria,UNKNOWN,Laparoscopy and central venous catheter placement are not considered major surgery.- Patients with serious medical risk factors involving any of the major organ systems such that the investigator considers it unsafe for the patient to receive FOLFOX-A - Preexisting neuropathy > grade 1.- No prior invasive malignancy within the prior two years.,ct_inc_460711,AACT,243,NCT01744353,Historical,FOLFOX
5c74306e8625dd04fb867f8b,1030,,,103,Patient,14:06.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_526127,Clinical Trial Inclusion Criteria,UNKNOWN,- Histologically confirmed colorectal cancer - Requires treatment with oxaliplatin (as part of a FOLFOX regimen) -,ct_inc_526127,AACT,97,NCT00884767,Recent,FOLFOX
5c74306e8625dd04fb867f8c,1030,,,169,Patient,14:07.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_475479,Clinical Trial Inclusion Criteria,UNKNOWN,IV disease).- Patients must have progressed on one or more prior chemotherapy treatment regimens including at least one trial of a 5-FU/oxaliplatin based therapy (FOLFOX) in combination with bevacizumab.,ct_inc_475479,AACT,163,NCT01550510,Historical,FOLFOX
5c7430718625dd0518867f96,100,,,460,Patient,14:09.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_318198,Clinical Trial Inclusion Criteria,UNKNOWN,"Patient Inclusion Criteria: - Self-identify as Hispanic/Latino - Has been diagnosed with metastatic colorectal cancer (mCRC) OR locally advanced pancreatic cancer (LAPC) OR metastatic pancreatic cancer (mPC) AND is making a decision regarding treatment with 1st line palliative chemotherapy - Treating oncologist has recommended consideration of one or more of the regimens for which we have developed chemotherapy educational (CEI) toolkits - For mCRC: FOLFOX, FOLFOX + bevacizumab, FOLFIRI, FOLFIRI + bevacizumab - For LAPC or mPC: FOLFIRINOX, Gemcitabine, or Gemcitabine + nab-paclitaxel - Patients who are also considering treatment on a clinical trial of one of these regimens +/-",ct_inc_318198,AACT,454,NCT03602885,Recent,FOLFOX
5c7430718625dd0544867f88,280,,,189,Patient,14:09.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_495161,Clinical Trial Inclusion Criteria,UNKNOWN,Patients older than 18 years - Patient with histologically proven metastatic colorectal cancer with KRAS wild-type - Treatment with cetuximab in first line chemotherapy combined with FOLFOX or FOLFIRI - Patient has signed informed consent - Patient affiliated to the Social Security - Prescription of cetuximab in agreement with the Summary of Product Characteristics,ct_inc_495161,AACT,183,NCT01292356,Recent,FOLFOX
5c7430718625dd0544867f89,280,,,158,Patient,14:09.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_556815,Clinical Trial Inclusion Criteria,UNKNOWN, of CRC diagnosis by histological or cytological specimen from original resection of primary tumor.- Patients who progressed despite prior therapy with FOLFOX (5FU and oxaliplatin) plus bevacizumab or XELOX (capecitabine and oxaliplatin) plus bevacizumab.- Patients with at least one measurable lesion by RECIST as determined by Computer Tomography,ct_inc_556815,AACT,152,NCT00478634,Historical,FOLFOX
5c7430718625dd0544867f8b,280,,,119,Patient,14:09.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_371902,Clinical Trial Inclusion Criteria,UNKNOWN,"-2 - At least one measurable or evaluable lesion in the first-line chemotherapy (5-FU based regimen: ECF/EOF/EOX/FOLFOX/XELOX) with the efficacy evaluation of non-PD - Adequate hepatic,renal,heart, and hematologic functions (platelets 75109/L, neutrophil1",ct_inc_371902,AACT,113,NCT02903498,Recent,FOLFOX
5c7430718625dd0544867f8d,280,,,332,Patient,14:09.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_369428,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - aged 18-70 years with histologically or cytologically confirmed advanced colorectal adenocarcinoma - Eastern Cooperative Oncology Group performance status of 0 to 2 - life expectancy of 3 months - patients who had failed first-line treatment with either XELOX (capecitabine combined with oxaliplatin) or FOLFOX (5-fluorouracil/leucovorin with oxaliplatin) - at least one measurable disease lesion according to the Response Evaluation Criteria in Solid Tumors (RECIST 1.1) criteria -,ct_inc_369428,AACT,326,NCT02935764,Recent,FOLFOX
5c7430718625dd0544867f8f,280,,,76,Patient,14:10.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_491220,Clinical Trial Inclusion Criteria,GENDER,"Not specified - Patients with colon/rectal cancer who first underwent FOLFOX, XELOX or SOX regimen including oxaliplatin at 85 mg/m2 (naive patient), or those who had already started chemotherapy and had nausea of Grade 2 or higher in the last course or an earlier course (non-naive patient).- Stage: not specified (neoadjuvant/adjuvant chemotherapy, advanced or recurrent type are allowed) - Combination of molecular targeted therapy: allowable - Written informed consent for participation in the study.",ct_inc_491220,AACT,70,NCT01344304,Recent,FOLFOX
5c7430728625dd0544867f91,280,,,332,Patient,14:10.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_412310,Clinical Trial Inclusion Criteria,UNKNOWN,Inclusion Criteria: - aged 18-70 years with histologically or cytologically confirmed advanced colorectal adenocarcinoma - Eastern Cooperative Oncology Group performance status of 0 to 1 - life expectancy of 3 months - patients who had failed first-line treatment with either XELOX (capecitabine combined with oxaliplatin) or FOLFOX (5-fluorouracil/leucovorin with oxaliplatin) - at least one measurable disease lesion according to the Response Evaluation Criteria in Solid Tumors (RECIST 1.1) criteria -,ct_inc_412310,AACT,326,NCT02376452,Recent,FOLFOX
5c7430758625dd054f867f8f,340,,,77,Patient,14:13.3,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_444456,Clinical Trial Inclusion Criteria,UNKNOWN,"first line palliative treatment with cytotoxic agents will be started (Folfox, Xelox, capecitabine, paclitaxel or docetaxel)",ct_inc_444456,AACT,71,NCT01956747,Recent,Folfox
5c7430768625dd0574867f84,270,,,256,Patient,14:14.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_377562,Clinical Trial Inclusion Criteria,UNKNOWN,"Inclusion Criteria: - Patients with Colorectal cancer with a resected minimal synchronous peritoneal carcinomatosis, or ovarian metastases, tumour rupture in the abdominal cavity.- Patients received six months of systemic chemotherapy (currently the Folfox-4 regimen which could be modified if the standard is modified)",ct_inc_377562,AACT,250,NCT02829788,Hypothetical,Folfox
5c7430778625dd0574867f86,270,,,59,Patient,14:15.0,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_546902,Clinical Trial Inclusion Criteria,UNKNOWN,Secondary resectable hepatic metastasis converted by FOLFOX-4 regimen.2.,ct_inc_546902,AACT,53,NCT00610636,Recent,FOLFOX
5c7430778625dd0574867f88,270,,,250,Patient,14:15.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_411745,Clinical Trial Inclusion Criteria,UNKNOWN,Written informed consent Male or female > 18 years of age; Histologically or cytologically confirmed diagnosis of colorectal cancer - Inclusion in the Target Population: Scheduled to receive at least 3 consecutive cycles of the same regimen of FOLFOX or FOLFIRI without monoclonal antibody; - Inclusion in the Additional Population: Scheduled to receive at least 3 consecutive cycles of the same regimen of FOLFOX or FOLFIRI in combination with monoclonal antibody; 4.,ct_inc_411745,AACT,244,NCT02383810,Recent,FOLFOX
5c7430778625dd055a867f87,1320,,,498,Patient,14:15.3,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_348922,Clinical Trial Exclusion Criteria,UNKNOWN,"Mean QT interval corrected for heart rate (QTc) 470 ms calculated from 3 electrocardiograms (ECGs) using Frediricia's Correction Current or prior use of immunosuppressive medication within 28 days before the first dose of durvalumab, with the exceptions of intranasal and inhaled corticosteroids or systemic corticosteroids at physiological doses, which are not to exceed 10 mg/day of prednisone, or an equivalent corticosteroid Any history of hypersensitivity to durvalumab or tremelimumab, FOLFOX or their excipients Any unresolved toxicity (CTCAE grade >1) from previous anti-cancer therapy.",ct_exc_348922,AACT,492,NCT03202758,Historical,FOLFOX
5c7430788625dd0574867f90,270,,,114,Patient,14:16.2,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_344540,Clinical Trial Inclusion Criteria,UNKNOWN,"If mCRC, they should have received at least one regimen of 5-fluouracil based systemic chemotherapy such as FOLFOX, FOLFIRI, CAPOX, or XELOX, with or without a VEGF or EGFR receptor inhibitor.",ct_inc_344540,AACT,108,NCT03259867,Hypothetical,FOLFOX
5c7430788625dd057f867f87,810,,,86,Patient,14:16.4,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_371442,Clinical Trial Inclusion Criteria,UNKNOWN,"Diagnosis of colorectal cancer - No prior chemotherapy and scheduled to receive FOLFOX chemotherapy (oxaliplatin,leucovorin and 5-fluorouracil) - Age 18 years - Eastern Cooperative Oncology Group (",ct_inc_371442,AACT,80,NCT02909478,Historical,FOLFOX
5c7430788625dd057f867f88,810,,,182,Patient,14:16.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_377789,Clinical Trial Inclusion Criteria,UNKNOWN,"cytologically confirmed measurable and/or evaluable advanced (stage III/IV) colorectal cancer that can be accurately assessed by CT/MRI scan (RECIST v1.1) for which regimen of FOLFOX + Bevacizumab/Cetuximab is arranged by the investigator Subjects may be treatment nave, or may have received therapy for colorectal cancer.4.",ct_inc_377789,AACT,176,NCT02826837,Recent,FOLFOX
5c7430788625dd057f867f89,810,,,81,Patient,14:16.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_322303,Clinical Trial Exclusion Criteria,UNKNOWN,Patients with known hypersensitivity to any component of the Chemotherapy (FOLFOX).,ct_exc_322303,AACT,75,NCT03549494,Recent,FOLFOX
5c7430788625dd057f867f8a,810,,,294,Patient,14:16.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_340689,Clinical Trial Inclusion Criteria,UNKNOWN,"Men or women 18 years old at the time of signing the ICF Patients with histologically proven colorectal adenocarcinoma with potentially resectable liver metastases, No previous chemotherapy for metastatic CRC, The patient is due to receive first-line metastatic chemotherapy regimen with FOLFOX as a neoadjuvant The patient must have an ECOG performance status 0 or 1 The patient must have sufficient bone marrow reserve, hepatic and renal functions Detailed disease specific criteria exist and can be discussed with contacts listed below",ct_inc_340689,AACT,288,NCT03310008,Recent,FOLFOX
5c7430788625dd057f867f8b,810,,,71,Patient,14:16.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_525705,Clinical Trial Inclusion Criteria,UNKNOWN,Patients with metastatic disease who are eligible for first line FOLFOX chemotherapy.,ct_inc_525705,AACT,65,NCT00890305,Recent,FOLFOX
5c7430788625dd057f867f8c,810,,,248,Patient,14:16.8,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_496933,Clinical Trial Exclusion Criteria,UNKNOWN,"Chronic active hepatitis or cirrhosis - History of treatment for colorectal cancer - Subject pregnant or breast feeding - Uncontrolled disease (eg.infection, hypertension, heart failure, Myocardial Infarction within 6months) - Have been used FOLFOX as an adjuvant therapy -",ct_exc_496933,AACT,242,NCT01269229,Historical,FOLFOX
